icscode,nlc,station_name,journey_time_orig,journey_time_dest,ml_orig,ml_dest,ml_ics_orig,ml_ics_dest,ml_orig_station_name,ml_dest_station_name,lng,lat,duration_change
90003108,8641,Georgemas Junction,1063,1041,Other,Other,90003942,90003942,Inverness,Inverness,-3.45501104621,58.5129605255,-22
90001939,8473,Cross Gates,199,191,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.44967947403,53.80512808,-8
90000605,6871,Billericay,48,59,Other,Other,1000226,1000226,Maryland,Maryland,0.420604947249,51.6279868981,11
90002130,8711,Dalmally,529,514,Euston,Euston,1000077,1000077,Euston,Euston,-4.98322134514,56.4011057994,-15
90002101,3901,Dinas (Mid Glamorgan),246,243,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.43737677565,51.6172048595,-3
90000387,2820,Bamford,206,199,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.68758059835,53.3389043313,-7
90004275,8830,Locheilside,633,617,Euston,Euston,1000077,1000077,Euston,Euston,-5.28271214249,56.8551489368,-16
90004809,8574,Menston,224,213,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.73497978136,53.8919766081,-11
90004318,8487,Leeds,163,154,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.55090953253,53.7956627697,-9
90003383,8498,Headingley,199,191,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.59396323865,53.8176570311,-8
90002344,8420,Darton,202,194,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.53075903571,53.5876435349,-8
90000723,7200,Brandon,134,124,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,0.624016824884,52.453616969,-10
90001577,7736,Chester-Le-Street,237,227,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.57739976577,54.8538718242,-10
90000150,8606,Altnabreac,1047,1025,Other,Other,90003942,90003942,Inverness,Inverness,-3.70526312261,58.3883401755,-22
90000671,2123,Blundellsands & Crosby,234,219,Euston,Euston,1000077,1000077,Euston,Euston,-3.04075723948,53.4874043522,-15
90000053,8600,Achanalt,951,929,Other,Other,90003942,90003942,Inverness,Inverness,-4.91470984773,57.6098622304,-22
1001530,5472,Betchworth,103,95,Victoria,Victoria,1000248,1000248,Victoria,Victoria,-0.267791659461,51.248136675,-8
90002379,8682,Duncraig,1020,998,Other,Other,90003942,90003942,Inverness,Inverness,-5.63937890377,57.3358653244,-22
90006975,8674,Stromeferry,1011,989,Other,Other,90003942,90003942,Inverness,Inverness,-5.55406804408,57.35278052,-22
90000588,4515,Birmingham Moor Street,131,115,Euston,Euston,1000077,1000077,Euston,Euston,-1.88570389021,52.4774080891,-16
90004383,7305,Lingwood,157,172,Other,Other,90005280,90005280,Norwich,Norwich,1.48839553952,52.6215793742,15
90003992,8468,Keighley,209,201,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.89663214725,53.8675526468,-8
90000847,7259,Brampton (Suffolk),158,171,Other,Euston,90003901,1000077,Ipswich,Euston,1.54333100253,52.3949529887,13
90003264,7266,Halesworth,150,163,Other,Euston,90003901,1000077,Ipswich,Euston,1.50473993373,52.3477147999,13
90003060,8025,Goole,171,160,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.875985045704,53.703239518,-11
90006486,8347,Shipley,195,187,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.76815113625,53.8367697307,-8
90001298,8359,Castleford,211,203,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,,,-8
90001298,8360,Glasshoughton,211,203,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.34792720786,53.7179631783,-8
90006381,8007,Seaton Carew,254,245,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.2011557978,54.6568319655,-9
90000747,2676,Bentham,248,232,Euston,Euston,1000077,1000077,Euston,Euston,-2.5084580824,54.1155251038,-16
90004554,7978,Longbeck,237,228,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.03101656921,54.5891310088,-9
90000062,7286,Acle,162,177,Other,Other,90005280,90005280,Norwich,Norwich,1.54371683442,52.6340566168,15
90000887,8050,Broomfleet,190,183,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.671982775217,53.740118456,-7
90005600,3851,Pencoed,207,201,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.50384529383,51.5217755434,-6
90004865,8518,Mirfield,200,192,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.69420415805,53.6722126166,-8
90002064,7212,Derby Road,116,131,Liverpool Street,Liverpool Street,1000138,1000138,Shoreditch High Street,Shoreditch High Street,1.18218739945,52.0502956188,15
90005480,8309,Outwood,181,173,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.51078740047,53.7145679006,-8
90000436,7494,Basildon,57,66,Other,Other,1000015,1001180,Barking,Limehouse,0.459345056709,51.5681411579,9
90001008,8051,Brough,197,189,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.577746949587,53.726722503,-8
90002483,7916,Eaglescliffe,222,213,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.34990128887,54.5293875211,-9
90003372,8437,Huddersfield,211,200,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.79439195676,53.644428108,-11
90006309,8672,Scotscalder,1057,1035,Other,Other,90003942,90003942,Inverness,Inverness,-3.55384773722,58.4829230198,-22
90008162,7328,Great Yarmouth,174,187,Other,Euston,90005280,1000077,Norwich,Euston,1.71948856211,52.6131015414,13
90005960,8031,Rawcliffe,209,200,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.961702509969,53.6887773476,-9
90002106,8632,Dingwall,593,587,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-4.42257835985,57.5941548149,-6
90000945,2145,Birkenhead North,217,202,Euston,Euston,1000077,1000077,Euston,Euston,-3.0573505809,53.4085965534,-15
90001639,5007,Canterbury West,96,94,Other,St Pancras,90000281,1001276,Ashford International,St.Pancras,1.07748524556,51.2851546494,-2
90003484,8411,Halifax,222,211,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.85448582909,53.7204209174,-11
90001109,5091,Bearsted,101,96,Victoria,Victoria,1000248,1000248,Victoria,Victoria,0.576268334356,51.2759475722,-5
90007641,8578,Woodlesford,200,192,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.44213242236,53.7559282726,-8
90007783,7187,Whittlesea,150,141,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.116868421612,52.5491520357,-9
90002954,7921,Glaisdale,329,319,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.79476732493,54.4401534057,-10
90001153,7085,Bures,304,308,Liverpool Street,St Pancras,1000138,1001276,Shoreditch High Street,St.Pancras,0.768640463981,51.9712620743,4
90004208,8658,Lairg,950,928,Other,Other,90003942,90003942,Inverness,Inverness,-4.40097422632,58.0016097729,-22
90006004,7950,Redcar Central,231,222,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.06816736606,54.6157998816,-9
90001681,8470,Cononley,218,207,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-2.0110014736,53.9159957786,-11
90002536,7349,Elmswell,144,136,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,0.911045012077,52.2379418029,-8
90007446,3817,Ty Glas,203,197,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.19919282228,51.5212400414,-6
90000698,8536,Bolton-On-Dearne,199,191,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.31163821067,53.5179117788,-8
90005337,7895,North Road,206,197,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.55042044232,54.5338933499,-9
90004217,9710,Lanark,410,394,Euston,Euston,1000077,1000077,Euston,Euston,-3.76791363666,55.6725152131,-16
90001954,7914,Castleton Moor,314,304,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.945882831725,54.4669106819,-10
90007017,7098,Sudbury,311,315,Liverpool Street,St Pancras,1000138,1001276,Shoreditch High Street,St.Pancras,0.734956649649,52.0361709052,4
90002909,8640,Garve,935,913,Other,Other,90003942,90003942,Inverness,Inverness,-4.68839504214,57.6130395251,-22
90001298,8359,Castleford,211,203,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,,,-8
90001298,8360,Glasshoughton,211,203,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.34792720786,53.7179631783,-8
90004770,8477,Micklefield,210,201,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.32556911376,53.7894395383,-9
90005084,7928,Marske,247,245,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.01922454874,54.5871936829,-2
90002321,7745,Durham,204,196,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.58175195488,54.7793887351,-8
90007089,7976,Thornaby,221,212,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.29992538369,54.5602937739,-9
90000135,7787,Alnmouth,252,244,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.63686954266,55.3933159052,-8
90007629,7227,Wickham Market,123,138,Other,Other,90003901,90003901,Ipswich,Ipswich,1.39877360016,52.1513656396,15
90004980,9080,Montrose,421,421,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-2.47207415927,56.7127968979,0
90001387,5840,Chetnole,248,244,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-2.57346606933,50.8664036207,-4
90008009,5960,Wool,187,187,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-2.2167882014,50.6814650406,0
90007890,1940,Wellingborough,84,78,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-0.675045721623,52.305965788,-6
90000449,6006,Bayford,65,60,Other,Other,1000169,1000169,Old Street,Old Street,-0.0957072213722,51.7578152364,-5
90006484,7044,Shepreth,111,101,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,0.0313860232483,52.1140240645,-10
90005957,6361,Rauceby,180,171,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.457610846957,52.9841820879,-9
90007165,6210,Thornton Abbey,231,221,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.321623997886,53.6532925315,-10
90000154,6532,Althorpe,202,194,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.733793046733,53.5852809298,-8
90000818,6237,Bottesford,159,153,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.792342185142,52.9435536873,-6
90001051,7289,Brundall,149,162,Other,Euston,90005280,1000077,Norwich,Euston,1.44057221449,52.6185723555,13
90003536,5940,Hamworthy,165,162,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-2.01836551424,50.7258197738,-3
90008152,7383,Wymondham,162,152,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,1.11764517786,52.5648360183,-10
90002436,7370,Eccles Road,191,204,Other,Other,90005280,90005280,Norwich,Norwich,0.968454098779,52.4699298539,13
90005574,5928,Portchester,151,149,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-1.12649734459,50.8488099362,-2
90005756,8254,Poppleton,164,158,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.14919911245,53.97626006,-6
90005879,9667,Port Glasgow,385,369,Euston,Euston,1000077,1000077,Euston,Euston,-4.68931796619,55.9331200831,-16
90004793,6663,Meadowhall,187,179,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.41551360994,53.4164439776,-8
90006501,7319,Sheringham,205,221,Other,Other,90005280,90005280,Norwich,Norwich,1.21112400359,52.9412239327,16
90005119,6297,Metheringham,154,145,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.394408136152,53.1398171299,-9
90005384,7038,Newmarket,109,99,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,0.404811324569,52.2364872471,-10
90004404,6340,Lincoln Central,147,137,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.536855928151,53.2263805516,-10
90000744,6406,Barnetby,187,179,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.410046983359,53.5753939605,-8
90007389,8282,Thurnscoe,193,185,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.30652749867,53.5445782512,-8
90002674,6875,Fambridge,74,88,Other,Other,90007818,90007818,Wickford,Wickford,0.680961160096,51.6482742062,14
90007212,6857,Thorpe-le-Soken,113,128,Other,Other,90001519,90001519,Colchester,Colchester,1.16220707013,51.8477480977,15
90000428,3805,Barry,209,203,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.28330912136,51.3959899747,-6
90003190,6855,Great Bentley,106,121,Other,Other,90001519,90001519,Colchester,Colchester,1.06375636828,51.8510750616,15
90002919,6465,Gainsborough Central,173,162,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.769719995637,53.3986840759,-11
90002367,7027,Dullingham,104,94,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,0.366207939486,52.2018831367,-10
90004711,7165,Manea,122,112,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,0.179195327558,52.4963258933,-10
90002028,6729,Darnall,185,177,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.41286987167,53.3844312723,-8
90003461,5880,Hinton Admiral,171,168,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-1.71204447426,50.7523544318,-3
90005865,5882,Parkstone,178,178,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-1.94710639646,50.7230666232,0
90003812,6310,Hykeham,188,180,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.600282983133,53.194644859,-8
90005315,6241,Netherfield,144,133,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.07644044117,52.9607085266,-11
90000005,9090,Aberdour,338,330,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-3.29811719843,56.0559639969,-8
90003096,1996,Green Road,417,401,Euston,Euston,1000077,1000077,Euston,Euston,-3.24552522304,54.2455576703,-16
90001054,5702,Bruton,166,164,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-2.44500607936,51.1120497532,-2
90002848,5707,Frome,148,148,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-2.30963450414,51.2266403276,0
90006475,5930,Sholing,160,159,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-1.3642058906,50.8966131552,-1
90006265,6328,Saxilby,201,192,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.663000131447,53.2668765825,-9
90003397,4028,Hengoed,214,208,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.22455289054,51.6470879858,-6
90005842,5829,Portsmouth Arms,321,318,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.95057187728,50.9568206226,-3
90007974,7228,Woodbridge,112,127,Other,Other,90003901,90003901,Ipswich,Ipswich,1.31744307725,52.0899594562,15
90006174,6511,Retford,168,158,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.945508930228,53.3146819147,-10
90002290,7055,Downham Market,117,107,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,0.36435689007,52.6028298332,-10
90003876,6882,Ingatestone,46,56,Other,Other,1000226,1000226,Maryland,Maryland,0.383599881532,51.6662901162,10
90002313,5961,Dorchester South,199,199,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-2.4331083518,50.7094135337,0
90007791,6551,Whitwell (Derbys),219,212,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.19904632405,53.2818837036,-7
90003363,6220,Heckington,144,135,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.295110551144,52.9779621414,-9
90007075,6228,Swineshead,179,171,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.188229881317,52.9693237024,-8
90008024,6574,Worksop,180,169,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.12275470075,53.3123142292,-11
90006094,6353,Rolleston,170,160,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.901111605734,53.0645304395,-10
90006905,6110,St.Neots,95,88,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.246840903567,52.2312427283,-7
90004233,5824,Lapford,228,225,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.80895531813,50.8557229256,-3
90001045,6207,Barton-On-Humber,254,245,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.440962970184,53.6894691587,-9
90007578,5959,Wareham,179,179,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-2.11200725036,50.6940679777,0
90008175,9990,Yoker,377,361,Euston,Euston,1000077,1000077,Euston,Euston,-4.3851131911,55.8917089954,-16
90008178,8263,York,143,137,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.09318213389,53.9579643053,-6
90002447,2169,Edge Hill,209,194,Euston,Euston,1000077,1000077,Euston,Euston,-2.95462188312,53.403358735,-15
90007210,6530,Thorne North,170,160,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.971721856827,53.616235842,-10
90006771,6833,Stansted Mountfitchet,69,69,Liverpool Street,Other,1000138,1000236,Shoreditch High Street,Bruce Grove,0.199774284658,51.9013019041,0
90003228,7299,Gunton,232,245,Other,Euston,90006049,1000077,Roughton Road,Euston,1.349359441,52.8662211548,13
90006338,3584,Sandplace,377,369,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-4.46515421046,50.3875466623,-8
90007935,6096,Welwyn North,57,51,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.191131145186,51.8246499607,-6
90002680,5900,Fareham,148,146,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-1.19406950333,50.8554559553,-2
90004714,6856,Manningtree,77,92,Other,Other,1000226,1000226,Maryland,Maryland,1.0466712047,51.9495523787,15
90002561,7068,Ely,103,93,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,0.268775546496,52.3919550729,-10
90001690,5821,Copplestone,220,218,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.75083705799,50.8138013468,-2
90000741,6774,Barnsley,198,190,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.48066555156,53.5580895711,-8
90004188,6401,Kiveton Bridge,193,182,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.26785026968,53.3412480352,-11
90004464,5892,Lymington Pier,175,175,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-1.52926415289,50.7581451232,0
90001320,5703,Castle Cary,131,129,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-2.5226494873,51.099633883,-2
90001640,7292,Cantley,155,168,Other,Euston,90005280,1000077,Norwich,Euston,1.51309963056,52.5785308141,13
90003377,6283,Healing,242,233,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.159128095331,53.5815943937,-9
90000842,8346,Bradford Forster Square,210,202,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.7531937575,53.7961593245,-8
90001445,5879,Christchurch,166,163,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-1.78483020522,50.738033106,-3
90003578,5941,Holton Heath,176,176,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-2.07855196049,50.7108218194,0
90004079,6527,Kirk Sandall,159,150,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.07560377571,53.5630614853,-9
90006656,6172,Sandy,88,81,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.281482156561,52.126642529,-7
90007586,7079,Waterbeach,90,80,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,0.195568172916,52.2612924566,-10
90006129,6676,Rotherham Central,171,162,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.36271561403,53.4306907553,-9
90007067,6355,Swinderby,184,176,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.70380922689,53.1692968474,-8
90006672,6794,Stratford Pkway,202,187,Euston,Euston,1000077,1000077,Euston,Euston,-1.730913056,52.2071911118,-15
90000325,7017,Audley End,94,97,Liverpool Street,Other,1000138,1001266,Shoreditch High Street,Stansted Airport,0.206597650166,52.004856085,3
90004555,3574,Looe,382,374,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-4.45623851065,50.3593119919,-8
90007191,5849,Thornford,243,239,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-2.58027784605,50.911422379,-4
90003121,6276,Grimsby Docks,239,231,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.0776983083538,53.5700651931,-8
90006295,6456,Scunthorpe,189,180,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.655228836421,53.5855923389,-9
90001223,7022,Cambridge,101,68,Liverpool Street,King's Cross,1000138,1001171,Shoreditch High Street,King's Cross,0.138245429392,52.1937365838,-33
90001924,6201,Carlton,159,151,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.07941359977,52.964417295,-8
90004967,5825,Morchard Road,224,222,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.77519111457,50.8308803456,-2
90005086,1034,Marston Green,130,114,Euston,Euston,1000077,1000077,Euston,Euston,-1.75486916857,52.4675004582,-16
90007494,5967,Upwey,208,208,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-2.4655104918,50.6491717689,0
90007720,9998,Westerton,366,350,Euston,Euston,1000077,1000077,Euston,Euston,-4.33924073916,55.905486748,-16
90002505,5899,Eastleigh,108,106,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-1.34926369071,50.9688751967,-2
90002731,6680,Fishguard & Goodwick,342,331,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-4.99458945893,52.0036690509,-11
90007383,7225,Trimley,126,141,Liverpool Street,Liverpool Street,1000138,1000138,Shoreditch High Street,Shoreditch High Street,1.32057328632,51.9757784004,15
90001089,6800,Bishops Stortford,63,63,Liverpool Street,Other,1000138,1000236,Shoreditch High Street,Bruce Grove,0.168663824744,51.863526862,0
90000511,7258,Beccles,166,179,Other,Euston,90003901,1000077,Ipswich,Euston,1.56936105434,52.4587046354,13
90004159,5823,King's Nympton,285,283,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.90485545758,50.9357216968,-2
90005182,5911,Netley,150,149,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-1.3422537032,50.8752242472,-1
90002556,6238,Elton & Orston,167,158,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.855740352919,52.951957032,-9
90007478,8261,Ulleskelf,228,220,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.21600970524,53.8527693519,-8
90006714,6388,Spalding,110,101,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.158195221285,52.7893646351,-9
90002740,6351,Fiskerton,172,166,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-0.911209930743,53.0605779699,-6
90002340,6616,Dronfield,165,159,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.46727811326,53.3013605656,-6
90003243,7300,Haddiscoe,218,231,Other,King's Cross,90005478,1001171,Oulton Broad North,King's Cross,1.62332808474,52.5276693999,13
90000848,5875,Branksome,175,175,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-1.91812837254,50.7272764961,0
90007736,5965,Weymouth,212,212,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-2.45450072681,50.6149074801,0
90007838,9694,Wishaw,395,379,Euston,Euston,1000077,1000077,Euston,Euston,-3.9273098489,55.7722068279,-16
90002770,7214,Felixstowe,129,144,Liverpool Street,Liverpool Street,1000138,1000138,Shoreditch High Street,Shoreditch High Street,1.34954250556,51.9668172337,15
90007639,6732,Woodhouse,179,171,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.35688405011,53.363289024,-8
90000640,6204,Bleasby,176,166,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.94483222378,53.0402948506,-10
90004989,5957,Moreton (Dorset),217,218,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-2.31762861269,50.7012874699,1
90007211,6531,Thorne South,169,160,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.956016880169,53.6032910428,-9
90000902,9674,Barrhead,365,349,Euston,Euston,1000077,1000077,Euston,Euston,-4.40186668821,55.8030328702,-16
90003099,9681,Greenock Central,390,374,Euston,Euston,1000077,1000077,Euston,Euston,-4.75227899567,55.9448519947,-16
90002214,6417,Doncaster,138,128,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.13893329096,53.5187705694,-10
90003195,6469,Grantham,99,92,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.643936701752,52.9064877204,-7
90005977,7316,Reedham (Norfolk),159,172,Other,Euston,90005280,1000077,Norwich,Euston,1.56488627302,52.563534813,13
90000559,1510,Bedford St.Johns,95,97,Other,St Pancras,90000519,1001276,Bedford Midland,St.Pancras,-0.472760461513,52.13161271,2
90000603,6170,Biggleswade,84,77,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.260173220225,52.0811025531,-7
90008211,5838,Yeovil Junction,178,176,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-2.60742407827,50.9261667797,-2
90000758,3501,Bodmin Parkway,303,297,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-4.66332104726,50.445330307,-6
90002734,8062,Filey,262,253,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.294316563531,54.2096835962,-9
1001503,5673,Wraysbury,90,71,Paddington,Euston,1001221,1000077,Paddington,Euston,-0.541844218341,51.4578855538,-19
90001361,2947,Chassen Road,206,190,Euston,Euston,1000077,1000077,Euston,Euston,-2.36778430328,53.4465186151,-16
1001275,5606,Stoneleigh,61,58,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-0.247488267321,51.3637500574,-3
90006282,8185,Scarborough,208,200,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.405022605461,54.279511651,-8
90004937,2966,Manchester Oxford Road,183,168,Euston,Euston,1000077,1000077,Euston,Euston,-2.24252245626,53.4739840654,-15
90003602,5523,Hook,92,90,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-0.958629498073,51.2797900006,-2
90005193,3071,Newbury Racecourse,120,118,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-1.30344538302,51.3983432532,-2
90003068,3033,Goring & Streatley,98,97,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-1.1333006855,51.5211602231,-1
90000681,2732,Blackrod,238,223,Euston,Euston,1000077,1000077,Euston,Euston,-2.56989615997,53.5911141315,-15
90008172,5827,Yeoford,216,214,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.72552492586,50.7760017369,-2
90005921,3531,Quintrell Downs,418,413,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-5.02989639848,50.404016364,-5
90000333,3265,Avoncliff,181,179,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-2.28103596327,51.3392901722,-2
90002712,5808,Feniton,219,217,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.28454947993,50.7860552422,-2
90001317,3504,Camborne,370,362,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-5.29560670161,50.2107015922,-8
90002279,5413,Dormans,80,80,Other,Victoria,1001089,1000248,East Croydon,Victoria,-0.00446346050264,51.156170449,0
